customer_id,geography,employment_type,monthly_income_inr,bureau_band,cashflow_consistency,balance_volatility,spending_shock_flag
C105788,Tier-3,Salaried,13400,Prime,0.632,0.426,1
C105789,Tier-2,Self-employed,44300,Prime,0.44,0.71,1
C105790,Tier-3,Salaried,55200,Prime,0.895,0.246,0
C105791,Tier-2,Salaried,71400,Near-prime,0.93,0.106,0
C105792,Metro,Self-employed,36700,Prime,0.675,0.54,0
C105793,Metro,Gig,12800,Thin-file,0.355,0.788,0
C105794,Tier-3,Self-employed,22700,Thin-file,0.719,0.152,0
C105795,Tier-2,Informal,18300,Thin-file,0.537,0.306,0
C105796,Tier-2,Gig,27800,Subprime,0.77,0.179,0
C105797,Tier-3,Self-employed,11600,Near-prime,0.541,0.507,0
C105798,Tier-2,Self-employed,33000,Near-prime,0.659,0.504,0
C105799,Tier-2,Self-employed,21700,Near-prime,0.495,0.521,1
C105800,Tier-2,Self-employed,66200,Thin-file,0.364,0.654,0
C105801,Tier-2,Salaried,13400,Thin-file,0.532,0.546,0
C105802,Tier-3,Self-employed,45500,Near-prime,0.618,0.58,1
C105803,Tier-2,Self-employed,32200,Prime,0.514,0.572,0
C105804,Tier-2,Salaried,15200,Near-prime,0.839,0.187,0
C105805,Tier-2,Salaried,81200,Prime,0.855,0.083,0
C105806,Tier-2,Salaried,70100,Near-prime,0.774,0.149,0
C105807,Tier-3,Salaried,56000,Subprime,0.57,0.331,0
C105808,Metro,Salaried,49600,Near-prime,0.643,0.456,0
C105809,Tier-2,Gig,17100,Near-prime,0.542,0.54,0
C105810,Tier-2,Self-employed,35600,Subprime,0.655,0.454,0
C105811,Metro,Salaried,60800,Prime,0.817,0.321,0
C105812,Tier-2,Informal,14900,Subprime,0.554,0.512,1
C105813,Tier-2,Self-employed,23500,Subprime,0.58,0.375,0
C105814,Tier-2,Salaried,47700,Prime,0.799,0.184,0
C105815,Tier-3,Gig,21100,Thin-file,0.584,0.477,1
C105816,Metro,Gig,43800,Near-prime,0.638,0.373,0
C105817,Metro,Self-employed,85400,Thin-file,0.61,0.257,0
C105818,Metro,Salaried,69900,Thin-file,0.766,0.213,0
C105819,Tier-2,Gig,13800,Near-prime,0.552,0.639,0
C105820,Tier-2,Salaried,38000,Prime,0.778,0.294,0
C105821,Tier-3,Self-employed,34300,Near-prime,0.576,0.485,0
C105822,Tier-2,Gig,33300,Thin-file,0.429,0.54,0
C105823,Metro,Gig,42500,Prime,0.289,0.618,0
C105824,Tier-2,Self-employed,33700,Thin-file,0.681,0.375,0
C105825,Metro,Salaried,38200,Near-prime,0.832,0.255,0
C105826,Tier-2,Salaried,60100,Subprime,0.806,0.1,0
C105827,Metro,Gig,34200,Thin-file,0.565,0.57,0
C105828,Tier-2,Gig,26300,Thin-file,0.49,0.511,0
C105829,Tier-3,Gig,14100,Prime,0.755,0.33,0
C105830,Tier-2,Salaried,98200,Subprime,0.887,0.167,0
C105831,Metro,Informal,26400,Thin-file,0.695,0.346,0
C105832,Metro,Salaried,45700,Near-prime,0.686,0.629,1
C105833,Tier-2,Salaried,42700,Thin-file,0.765,0.341,0
C105834,Tier-2,Gig,21800,Subprime,0.505,0.548,0
C105835,Metro,Self-employed,24100,Near-prime,0.801,0.312,0
C105836,Tier-3,Self-employed,33000,Near-prime,0.344,0.666,0
C105837,Tier-2,Self-employed,18000,Subprime,0.692,0.439,0
C105838,Tier-2,Gig,24300,Thin-file,0.541,0.537,1
C105839,Metro,Salaried,23200,Near-prime,0.916,0.12,0
C105840,Tier-2,Salaried,14500,Prime,0.707,0.314,0
C105841,Metro,Self-employed,56700,Near-prime,0.394,0.64,0
C105842,Metro,Gig,17600,Thin-file,0.766,0.285,0
C105843,Tier-2,Informal,23000,Near-prime,0.449,0.722,0
C105844,Tier-2,Salaried,41200,Thin-file,0.904,0.189,0
C105845,Tier-3,Gig,20700,Thin-file,0.48,0.36,0
C105846,Tier-3,Salaried,24000,Prime,0.928,0.287,0
C105847,Metro,Salaried,44800,Thin-file,0.881,0.224,0
C105848,Metro,Salaried,35400,Near-prime,0.939,0.362,0
C105849,Tier-3,Salaried,48800,Thin-file,0.737,0.307,1
C105850,Tier-3,Salaried,25700,Near-prime,0.956,0.209,0
C105851,Tier-3,Salaried,28500,Subprime,0.849,0.277,0
C105852,Metro,Salaried,66500,Prime,0.544,0.525,0
C105853,Metro,Gig,21800,Near-prime,0.698,0.486,1
C105854,Metro,Salaried,21200,Prime,0.856,0.176,0
C105855,Tier-3,Gig,12000,Thin-file,0.482,0.582,0
C105856,Tier-2,Gig,37200,Prime,0.503,0.438,0
C105857,Tier-2,Self-employed,35900,Thin-file,0.49,0.539,0
C105858,Tier-2,Gig,26400,Near-prime,0.54,0.421,0
C105859,Metro,Salaried,54300,Near-prime,0.853,0.202,0
C105860,Tier-2,Salaried,85400,Thin-file,0.795,0.317,0
C105861,Metro,Gig,11300,Near-prime,0.551,0.539,1
C105862,Tier-2,Self-employed,32600,Prime,0.55,0.523,0
C105863,Tier-2,Self-employed,35000,Near-prime,0.501,0.622,0
C105864,Tier-2,Gig,22900,Thin-file,0.525,0.77,1
C105865,Metro,Gig,41300,Thin-file,0.554,0.452,1
C105866,Tier-3,Self-employed,41800,Subprime,0.567,0.727,0
C105867,Tier-2,Salaried,34600,Near-prime,0.842,0.069,0
C105868,Metro,Gig,13500,Subprime,0.633,0.184,0
C105869,Metro,Informal,73000,Subprime,0.577,0.595,0
C105870,Tier-2,Self-employed,34400,Near-prime,0.557,0.501,0
C105871,Metro,Gig,30000,Near-prime,0.304,0.591,0
C105872,Metro,Self-employed,76000,Subprime,0.677,0.378,0
C105873,Metro,Salaried,39900,Thin-file,0.743,0.266,1
C105874,Metro,Informal,42200,Thin-file,0.453,0.637,0
C105875,Tier-2,Gig,20200,Near-prime,0.458,0.568,1
C105876,Tier-2,Self-employed,78700,Prime,0.833,0.348,0
C105877,Metro,Gig,35400,Thin-file,0.466,0.601,1
C105878,Tier-2,Self-employed,25500,Prime,0.864,0.215,0
C105879,Metro,Salaried,126900,Prime,0.882,0.15,0
C105880,Metro,Self-employed,56400,Prime,0.757,0.363,0
C105881,Metro,Salaried,36200,Prime,0.763,0.276,0
C105882,Tier-3,Salaried,16900,Near-prime,0.672,0.479,0
C105883,Tier-3,Salaried,43600,Prime,0.871,0.05,0
C105884,Tier-2,Salaried,71200,Near-prime,0.825,0.237,0
C105885,Metro,Informal,28100,Subprime,0.385,0.607,0
C105886,Metro,Salaried,55200,Prime,0.873,0.079,0
C105887,Metro,Salaried,95900,Near-prime,0.857,0.061,0
C105888,Tier-3,Gig,25300,Subprime,0.296,0.668,1
C105889,Metro,Gig,21500,Prime,0.601,0.486,0
C105890,Tier-3,Gig,14700,Thin-file,0.646,0.45,0
C105891,Tier-2,Informal,24300,Thin-file,0.252,0.878,0
C105892,Tier-2,Gig,29000,Subprime,0.774,0.231,0
C105893,Tier-3,Gig,31600,Prime,0.702,0.45,0
C105894,Metro,Self-employed,50800,Thin-file,0.397,0.647,0
C105895,Tier-3,Salaried,43300,Prime,0.734,0.384,0
C105896,Metro,Self-employed,50300,Prime,0.504,0.557,0
C105897,Tier-3,Gig,29800,Near-prime,0.366,0.611,1
C105898,Tier-2,Self-employed,48300,Subprime,0.661,0.248,0
C105899,Metro,Gig,25700,Subprime,0.539,0.391,0
C105900,Tier-3,Self-employed,26500,Thin-file,0.502,0.452,0
C105901,Metro,Gig,33400,Subprime,0.417,0.584,0
C105902,Metro,Salaried,50000,Prime,0.782,0.333,0
C105903,Tier-3,Salaried,57600,Thin-file,0.834,0.316,0
C105904,Tier-2,Self-employed,38000,Prime,0.513,0.644,0
C105905,Tier-3,Salaried,16800,Thin-file,0.789,0.05,0
C105906,Tier-2,Informal,11100,Near-prime,0.522,0.482,0
C105907,Tier-2,Salaried,34300,Near-prime,0.899,0.124,1
C105908,Metro,Salaried,65800,Thin-file,0.818,0.19,0
C105909,Metro,Self-employed,31100,Subprime,0.641,0.238,0
C105910,Tier-3,Salaried,42700,Prime,0.749,0.404,0
C105911,Metro,Self-employed,30500,Subprime,0.567,0.665,0
C105912,Tier-2,Salaried,41000,Prime,0.803,0.213,0
C105913,Metro,Salaried,57300,Prime,0.792,0.479,0
C105914,Metro,Gig,17200,Near-prime,0.574,0.244,0
C105915,Tier-2,Salaried,45600,Thin-file,0.681,0.259,0
C105916,Tier-3,Self-employed,59700,Subprime,0.703,0.32,0
C105917,Tier-3,Salaried,29200,Prime,0.583,0.532,1
C105918,Tier-3,Self-employed,29900,Subprime,0.709,0.349,1
C105919,Metro,Self-employed,48200,Thin-file,0.592,0.348,0
C105920,Tier-2,Salaried,39800,Near-prime,0.633,0.491,0
C105921,Metro,Gig,29200,Near-prime,0.374,0.734,0
C105922,Tier-2,Self-employed,33700,Thin-file,0.691,0.305,0
C105923,Metro,Informal,11700,Thin-file,0.466,0.546,0
C105924,Tier-2,Gig,28400,Subprime,0.547,0.39,1
C105925,Metro,Self-employed,26500,Thin-file,0.595,0.508,1
C105926,Tier-3,Salaried,37800,Prime,0.727,0.204,0
C105927,Tier-3,Gig,26500,Near-prime,0.536,0.384,0
C105928,Tier-3,Self-employed,34700,Near-prime,0.616,0.597,1
C105929,Metro,Gig,19400,Thin-file,0.421,0.638,0
C105930,Tier-3,Self-employed,33300,Thin-file,0.402,0.576,0
C105931,Metro,Salaried,43200,Thin-file,0.689,0.169,0
C105932,Metro,Gig,22100,Thin-file,0.54,0.521,0
C105933,Metro,Gig,73000,Thin-file,0.628,0.424,0
C105934,Metro,Salaried,31800,Subprime,0.52,0.641,1
C105935,Tier-2,Gig,28900,Prime,0.455,0.36,0
C105936,Metro,Self-employed,85500,Subprime,0.647,0.327,0
C105937,Tier-2,Self-employed,41000,Prime,0.636,0.469,0
C105938,Tier-2,Gig,17600,Subprime,0.527,0.507,1
C105939,Tier-3,Salaried,24900,Near-prime,0.711,0.41,0
C105940,Tier-2,Salaried,20400,Subprime,0.678,0.398,1
C105941,Tier-2,Salaried,39800,Thin-file,0.838,0.234,0
C105942,Metro,Informal,25000,Near-prime,0.479,0.632,0
C105943,Tier-3,Salaried,28500,Thin-file,0.77,0.158,0
C105944,Metro,Self-employed,81700,Subprime,0.88,0.204,0
C105945,Metro,Gig,28400,Subprime,0.678,0.411,0
C105946,Metro,Gig,14400,Thin-file,0.584,0.677,0
C105947,Tier-2,Salaried,75500,Prime,0.9,0.05,0
C105948,Tier-2,Salaried,22800,Prime,0.864,0.146,0
C105949,Tier-2,Informal,24300,Near-prime,0.414,0.69,0
C105950,Metro,Self-employed,58400,Near-prime,0.475,0.663,0
C105951,Tier-2,Salaried,37500,Near-prime,0.905,0.124,0
C105952,Tier-2,Salaried,59200,Prime,0.778,0.238,0
C105953,Metro,Gig,30400,Thin-file,0.637,0.39,0
C105954,Tier-2,Informal,16400,Thin-file,0.556,0.635,0
C105955,Tier-2,Self-employed,13800,Subprime,0.425,0.62,0
C105956,Tier-2,Salaried,17900,Prime,0.862,0.117,0
C105957,Metro,Gig,101600,Subprime,0.745,0.244,0
C105958,Tier-2,Salaried,54200,Thin-file,0.757,0.219,0
C105959,Metro,Gig,51800,Thin-file,0.565,0.568,0
C105960,Metro,Salaried,150500,Near-prime,0.915,0.244,0
C105961,Metro,Salaried,41300,Near-prime,0.59,0.29,0
C105962,Tier-2,Salaried,36600,Thin-file,0.515,0.484,0
C105963,Metro,Salaried,23100,Prime,0.76,0.347,0
C105964,Tier-2,Salaried,34300,Prime,0.577,0.499,0
C105965,Metro,Gig,25600,Thin-file,0.695,0.325,0
C105966,Tier-3,Self-employed,24700,Near-prime,0.732,0.402,0
C105967,Metro,Self-employed,70600,Prime,0.789,0.401,1
C105968,Tier-2,Salaried,53800,Thin-file,0.774,0.204,0
C105969,Tier-3,Salaried,49300,Prime,0.926,0.05,0
C105970,Tier-2,Self-employed,20400,Thin-file,0.632,0.409,0
C105971,Metro,Self-employed,44600,Near-prime,0.672,0.269,0
C105972,Tier-2,Salaried,45500,Prime,0.98,0.142,0
C105973,Tier-3,Gig,45800,Subprime,0.357,0.59,0
C105974,Tier-3,Salaried,34400,Prime,0.98,0.267,0
C105975,Metro,Salaried,45200,Prime,0.536,0.399,0
C105976,Tier-2,Salaried,63600,Near-prime,0.778,0.26,0
C105977,Metro,Self-employed,39200,Near-prime,0.693,0.377,0
C105978,Metro,Salaried,60100,Prime,0.716,0.269,0
C105979,Tier-2,Salaried,47600,Near-prime,0.817,0.215,0
C105980,Tier-2,Self-employed,27900,Near-prime,0.668,0.402,0
C105981,Tier-2,Salaried,28600,Prime,0.861,0.383,0
C105982,Tier-3,Salaried,31400,Prime,0.754,0.331,0
C105983,Metro,Self-employed,35400,Subprime,0.532,0.525,0
C105984,Tier-2,Self-employed,17600,Subprime,0.645,0.531,0
C105985,Tier-2,Salaried,52800,Prime,0.738,0.38,0
C105986,Metro,Salaried,61500,Prime,0.784,0.39,0
C105987,Tier-2,Salaried,27300,Near-prime,0.74,0.226,1
C105988,Tier-3,Informal,10900,Thin-file,0.476,0.43,0
C105989,Tier-2,Gig,28900,Subprime,0.441,0.781,1
C105990,Metro,Salaried,104700,Prime,0.718,0.383,1
C105991,Tier-2,Informal,30000,Thin-file,0.306,0.69,0
C105992,Tier-3,Self-employed,49500,Prime,0.64,0.301,0
C105993,Tier-3,Salaried,27800,Near-prime,0.663,0.345,0
C105994,Tier-2,Informal,22900,Near-prime,0.49,0.749,0
C105995,Tier-2,Gig,21800,Near-prime,0.653,0.275,0
C105996,Tier-2,Self-employed,24900,Near-prime,0.824,0.412,0
C105997,Tier-3,Self-employed,31500,Subprime,0.606,0.385,0
C105998,Tier-3,Informal,10700,Near-prime,0.81,0.239,0
C105999,Tier-3,Salaried,22800,Prime,0.86,0.192,0
C106000,Tier-2,Salaried,31200,Near-prime,0.797,0.268,0
C106001,Metro,Self-employed,37000,Subprime,0.872,0.05,0
C106002,Tier-2,Informal,18700,Near-prime,0.335,0.964,0
C106003,Metro,Salaried,18800,Subprime,0.778,0.345,0
C106004,Metro,Salaried,31300,Thin-file,0.741,0.392,0
C106005,Tier-2,Self-employed,70000,Subprime,0.452,0.609,1
C106006,Tier-2,Salaried,38000,Subprime,0.909,0.168,0
C106007,Tier-3,Gig,24900,Thin-file,0.558,0.539,0
C106008,Tier-3,Salaried,38500,Thin-file,0.867,0.219,0
C106009,Tier-3,Gig,18400,Near-prime,0.605,0.357,0
C106010,Tier-3,Gig,13000,Near-prime,0.3,0.685,0
C106011,Tier-2,Self-employed,27000,Near-prime,0.775,0.373,0
C106012,Metro,Gig,69700,Near-prime,0.423,0.769,0
C106013,Tier-2,Salaried,30000,Prime,0.907,0.064,0
C106014,Metro,Self-employed,93400,Thin-file,0.458,0.57,0
C106015,Metro,Self-employed,35700,Subprime,0.668,0.356,1
C106016,Metro,Salaried,41200,Prime,0.699,0.441,0
C106017,Tier-3,Salaried,33000,Prime,0.81,0.228,0
C106018,Tier-2,Self-employed,31900,Subprime,0.6,0.418,0
C106019,Tier-3,Self-employed,18900,Near-prime,0.658,0.314,0
C106020,Tier-3,Self-employed,28700,Near-prime,0.591,0.554,1
C106021,Tier-3,Salaried,16400,Thin-file,0.718,0.326,0
C106022,Metro,Salaried,56000,Thin-file,0.943,0.076,0
C106023,Tier-3,Informal,17500,Subprime,0.613,0.43,0
C106024,Tier-3,Salaried,44300,Near-prime,0.98,0.232,0
C106025,Tier-3,Informal,12700,Subprime,0.457,0.622,1
C106026,Metro,Gig,40200,Thin-file,0.51,0.692,0
C106027,Metro,Self-employed,52300,Near-prime,0.634,0.322,0
C106028,Tier-3,Salaried,33800,Prime,0.696,0.37,0
C106029,Metro,Gig,70200,Near-prime,0.365,0.676,0
C106030,Tier-2,Informal,23400,Subprime,0.385,0.933,1
C106031,Tier-2,Gig,18800,Subprime,0.43,0.623,0
C106032,Metro,Gig,57600,Prime,0.598,0.367,0
C106033,Metro,Self-employed,54200,Near-prime,0.727,0.36,1
C106034,Tier-3,Salaried,71000,Thin-file,0.531,0.575,0
C106035,Tier-3,Informal,9000,Subprime,0.353,0.855,0
C106036,Tier-3,Salaried,27900,Prime,0.837,0.177,0
C106037,Metro,Self-employed,37600,Prime,0.645,0.541,0
C106038,Metro,Salaried,20300,Near-prime,0.759,0.311,0
C106039,Tier-2,Gig,25000,Prime,0.495,0.609,1
C106040,Tier-2,Gig,19600,Subprime,0.57,0.551,1
C106041,Metro,Self-employed,17500,Near-prime,0.678,0.369,0
C106042,Tier-3,Salaried,22600,Thin-file,0.616,0.294,0
C106043,Tier-3,Salaried,59500,Thin-file,0.553,0.522,0
C106044,Tier-2,Salaried,57500,Prime,0.775,0.229,0
C106045,Tier-2,Informal,13800,Thin-file,0.551,0.388,0
C106046,Tier-2,Salaried,27400,Subprime,0.728,0.344,0
C106047,Metro,Informal,34800,Thin-file,0.738,0.221,0
C106048,Metro,Salaried,19600,Prime,0.893,0.177,0
C106049,Tier-2,Gig,30200,Prime,0.465,0.594,0
C106050,Tier-2,Self-employed,15100,Prime,0.4,0.635,0
C106051,Tier-2,Gig,48500,Near-prime,0.62,0.338,0
C106052,Tier-3,Self-employed,38800,Thin-file,0.516,0.397,0
C106053,Metro,Gig,12600,Thin-file,0.45,0.622,0
C106054,Metro,Gig,24300,Subprime,0.425,0.753,0
C106055,Metro,Salaried,54900,Near-prime,0.619,0.512,1
C106056,Metro,Informal,9700,Subprime,0.386,0.54,0
C106057,Tier-2,Self-employed,33900,Prime,0.554,0.459,0
C106058,Tier-3,Salaried,39600,Near-prime,0.674,0.352,0
C106059,Tier-3,Salaried,12600,Prime,0.701,0.226,0
C106060,Tier-2,Self-employed,48300,Prime,0.855,0.139,0
C106061,Tier-2,Gig,21900,Thin-file,0.616,0.34,0
C106062,Metro,Gig,43600,Subprime,0.503,0.707,0
C106063,Tier-2,Salaried,34400,Near-prime,0.559,0.513,0
C106064,Metro,Gig,17900,Thin-file,0.591,0.609,0
C106065,Tier-3,Salaried,19000,Near-prime,0.98,0.099,0
C106066,Tier-2,Salaried,33200,Prime,0.98,0.215,0
C106067,Metro,Gig,26500,Thin-file,0.503,0.41,0
C106068,Metro,Salaried,76800,Prime,0.825,0.355,0
C106069,Metro,Salaried,42000,Prime,0.636,0.406,1
C106070,Tier-3,Salaried,15800,Thin-file,0.814,0.225,0
C106071,Metro,Salaried,38700,Subprime,0.869,0.284,0
C106072,Metro,Salaried,24000,Near-prime,0.846,0.2,0
C106073,Metro,Salaried,55700,Prime,0.933,0.168,0
C106074,Tier-3,Self-employed,37500,Near-prime,0.706,0.255,0
C106075,Tier-2,Informal,26600,Thin-file,0.238,1.005,0
C106076,Tier-2,Salaried,33300,Prime,0.73,0.241,0
C106077,Metro,Gig,21100,Near-prime,0.649,0.295,0
C106078,Metro,Self-employed,34200,Near-prime,0.408,0.555,0
C106079,Tier-3,Salaried,30600,Thin-file,0.789,0.138,0
C106080,Metro,Salaried,37800,Prime,0.725,0.145,0
C106081,Metro,Salaried,98200,Thin-file,0.619,0.441,0
C106082,Tier-2,Gig,19600,Near-prime,0.642,0.287,0
C106083,Metro,Gig,27600,Near-prime,0.418,0.563,0
C106084,Metro,Salaried,33900,Thin-file,0.98,0.05,0
C106085,Tier-3,Salaried,23000,Prime,0.752,0.456,0
C106086,Tier-2,Salaried,21500,Subprime,0.92,0.182,0
C106087,Metro,Self-employed,27100,Near-prime,0.838,0.05,0
C106088,Metro,Salaried,110500,Prime,0.823,0.21,0
C106089,Tier-2,Self-employed,44100,Subprime,0.631,0.4,0
C106090,Metro,Self-employed,37000,Near-prime,0.72,0.315,0
C106091,Metro,Gig,21500,Thin-file,0.735,0.351,0
C106092,Tier-2,Salaried,66600,Near-prime,0.822,0.076,0
C106093,Tier-2,Self-employed,23700,Thin-file,0.529,0.423,0
C106094,Tier-3,Self-employed,13400,Prime,0.433,0.566,0
C106095,Tier-2,Gig,28700,Subprime,0.565,0.537,0
C106096,Metro,Self-employed,28400,Near-prime,0.489,0.525,0
C106097,Tier-2,Self-employed,19400,Thin-file,0.74,0.33,0
C106098,Tier-2,Salaried,23400,Thin-file,0.944,0.05,0
C106099,Metro,Gig,34800,Subprime,0.596,0.381,0
C106100,Tier-2,Self-employed,33000,Prime,0.612,0.508,0
C106101,Metro,Gig,18500,Near-prime,0.6,0.504,0
C106102,Tier-3,Self-employed,35600,Subprime,0.624,0.456,0
C106103,Tier-3,Gig,13300,Prime,0.486,0.642,0
C106104,Tier-2,Gig,11100,Thin-file,0.463,0.645,0
C106105,Tier-3,Salaried,17700,Near-prime,0.795,0.203,0
C106106,Tier-3,Salaried,32200,Near-prime,0.782,0.323,0
C106107,Metro,Informal,16600,Thin-file,0.612,0.451,0
C106108,Tier-2,Gig,24300,Thin-file,0.595,0.429,0
C106109,Tier-2,Informal,31300,Subprime,0.278,0.733,0
C106110,Metro,Self-employed,32400,Prime,0.685,0.471,0
C106111,Tier-2,Informal,62900,Thin-file,0.463,0.662,0
C106112,Metro,Salaried,53900,Prime,0.817,0.186,0
C106113,Tier-3,Self-employed,26700,Near-prime,0.588,0.394,0
C106114,Tier-2,Self-employed,18900,Prime,0.625,0.372,0
C106115,Tier-3,Salaried,27300,Subprime,0.98,0.145,0
C106116,Tier-2,Salaried,34100,Thin-file,0.733,0.218,0
C106117,Metro,Salaried,67000,Subprime,0.698,0.342,0
C106118,Tier-3,Salaried,24400,Prime,0.69,0.425,0
C106119,Metro,Informal,28700,Near-prime,0.312,0.781,0
C106120,Metro,Informal,24100,Thin-file,0.529,0.568,0
C106121,Tier-2,Gig,35900,Thin-file,0.673,0.227,0
C106122,Tier-2,Informal,30500,Near-prime,0.373,0.716,1
C106123,Metro,Gig,33500,Subprime,0.589,0.386,0
C106124,Metro,Informal,33300,Thin-file,0.585,0.42,1
C106125,Metro,Salaried,78900,Near-prime,0.81,0.083,0
C106126,Metro,Salaried,60600,Prime,0.783,0.366,0
C106127,Metro,Gig,32700,Subprime,0.435,0.671,0
C106128,Tier-2,Self-employed,41500,Prime,0.701,0.283,0
C106129,Metro,Gig,59600,Thin-file,0.489,0.601,0
C106130,Metro,Self-employed,45300,Subprime,0.698,0.431,1
C106131,Tier-2,Salaried,53000,Thin-file,0.714,0.462,0
C106132,Tier-2,Salaried,28200,Prime,0.822,0.283,0
C106133,Metro,Gig,56700,Near-prime,0.662,0.342,0
C106134,Metro,Self-employed,52700,Near-prime,0.683,0.26,0
C106135,Metro,Salaried,40700,Prime,0.697,0.569,0
C106136,Tier-3,Self-employed,28000,Prime,0.478,0.539,0
C106137,Metro,Self-employed,39000,Subprime,0.629,0.419,0
C106138,Metro,Self-employed,43100,Prime,0.801,0.292,0
C106139,Tier-2,Self-employed,38000,Prime,0.723,0.417,0
C106140,Metro,Self-employed,39400,Thin-file,0.877,0.157,0
C106141,Metro,Informal,11600,Near-prime,0.806,0.342,1
C106142,Metro,Self-employed,95700,Thin-file,0.607,0.702,0
C106143,Tier-2,Informal,21400,Thin-file,0.533,0.493,0
C106144,Tier-2,Gig,26200,Subprime,0.52,0.591,0
C106145,Tier-2,Gig,22700,Prime,0.449,0.513,0
C106146,Tier-3,Gig,29100,Subprime,0.578,0.439,0
C106147,Metro,Self-employed,44000,Thin-file,0.653,0.323,0
C106148,Tier-3,Self-employed,25100,Thin-file,0.614,0.337,0
C106149,Tier-2,Self-employed,30900,Prime,0.574,0.377,0
C106150,Tier-3,Salaried,56000,Prime,0.798,0.394,0
C106151,Tier-2,Salaried,41800,Prime,0.732,0.493,0
C106152,Metro,Salaried,46800,Subprime,0.762,0.421,0
C106153,Metro,Gig,23700,Subprime,0.377,0.666,0
C106154,Tier-2,Salaried,33000,Near-prime,0.675,0.464,1
C106155,Metro,Self-employed,70000,Thin-file,0.55,0.367,0
C106156,Tier-2,Salaried,25300,Near-prime,0.806,0.05,0
C106157,Metro,Salaried,64300,Prime,0.791,0.231,0
C106158,Metro,Self-employed,59200,Prime,0.543,0.53,0
C106159,Tier-3,Gig,21300,Thin-file,0.455,0.572,0
C106160,Tier-2,Salaried,35100,Near-prime,0.807,0.268,0
C106161,Tier-2,Informal,9700,Thin-file,0.388,0.673,0
C106162,Metro,Salaried,64100,Prime,0.656,0.351,1
C106163,Tier-2,Self-employed,16900,Prime,0.709,0.301,0
C106164,Tier-3,Salaried,34400,Prime,0.603,0.488,0
C106165,Tier-2,Salaried,39100,Near-prime,0.645,0.588,0
C106166,Tier-2,Salaried,53900,Near-prime,0.926,0.089,0
C106167,Tier-2,Salaried,25500,Prime,0.63,0.555,1
C106168,Metro,Gig,18900,Near-prime,0.714,0.273,0
C106169,Tier-2,Self-employed,43900,Near-prime,0.469,0.512,0
C106170,Tier-3,Salaried,29500,Near-prime,0.655,0.487,0
C106171,Tier-2,Informal,9000,Subprime,0.313,0.9,0
C106172,Tier-2,Gig,23100,Subprime,0.35,0.605,0
C106173,Tier-2,Salaried,86100,Thin-file,0.962,0.05,0
C106174,Tier-2,Self-employed,44200,Near-prime,0.776,0.239,0
C106175,Tier-3,Salaried,18700,Thin-file,0.599,0.582,1
C106176,Tier-2,Gig,28600,Subprime,0.725,0.366,0
C106177,Metro,Self-employed,67000,Prime,0.461,0.423,0
C106178,Tier-2,Salaried,17600,Thin-file,0.98,0.05,0
C106179,Tier-2,Salaried,33500,Prime,0.761,0.317,0
C106180,Metro,Salaried,85400,Thin-file,0.702,0.463,0
C106181,Tier-2,Self-employed,17400,Thin-file,0.685,0.339,0
C106182,Tier-3,Self-employed,25400,Prime,0.506,0.612,0
C106183,Tier-2,Informal,17200,Near-prime,0.267,0.86,0
C106184,Metro,Salaried,39500,Prime,0.724,0.341,0
C106185,Tier-2,Salaried,70900,Near-prime,0.791,0.239,0
C106186,Tier-2,Salaried,66200,Near-prime,0.499,0.623,0
C106187,Metro,Salaried,41500,Subprime,0.664,0.347,0
C106188,Tier-2,Self-employed,21900,Thin-file,0.874,0.119,0
C106189,Tier-2,Informal,33600,Subprime,0.449,0.456,0
C106190,Tier-3,Gig,27400,Prime,0.209,0.599,0
C106191,Metro,Salaried,47200,Thin-file,0.78,0.135,0
C106192,Metro,Gig,38700,Near-prime,0.567,0.48,0
C106193,Tier-2,Gig,31000,Subprime,0.518,0.661,0
C106194,Metro,Salaried,32100,Near-prime,0.882,0.209,0
C106195,Tier-2,Informal,14500,Thin-file,0.413,0.766,0
C106196,Tier-3,Gig,19400,Subprime,0.652,0.378,0
C106197,Metro,Gig,12100,Prime,0.518,0.564,1
C106198,Tier-2,Self-employed,29600,Subprime,0.635,0.365,0
C106199,Tier-3,Salaried,22300,Near-prime,0.825,0.05,0
C106200,Tier-2,Gig,25000,Subprime,0.611,0.316,0
C106201,Tier-2,Self-employed,20800,Prime,0.666,0.324,0
C106202,Tier-2,Informal,23000,Prime,0.353,0.724,0
C106203,Metro,Salaried,52600,Prime,0.98,0.05,0
C106204,Metro,Salaried,45400,Near-prime,0.678,0.408,1
C106205,Tier-2,Gig,28600,Thin-file,0.407,0.683,0
C106206,Tier-2,Self-employed,45100,Prime,0.367,0.534,0
C106207,Metro,Self-employed,38700,Near-prime,0.587,0.531,0
C106208,Metro,Gig,29300,Subprime,0.455,0.575,0
C106209,Tier-3,Gig,14300,Subprime,0.529,0.378,0
C106210,Metro,Self-employed,31600,Subprime,0.512,0.535,0
C106211,Tier-2,Salaried,77700,Thin-file,0.98,0.05,0
C106212,Tier-2,Self-employed,31500,Near-prime,0.544,0.62,0
C106213,Tier-2,Self-employed,34400,Thin-file,0.544,0.323,0
